;num_a;num_b;num_c;num_ç;num_d;num_e;num_f;num_g;num_h;num_i;num_j;num_k;num_l;num_m;num_n;num_ñ;num_o;num_p;num_q;num_r;num_s;num_t;num_u;num_v;num_w;num_x;num_y;num_z;num_sch;num_ch;num_sh;num_gn;num_esszett;num_ssh;num_ix;num_ll;num_œ;num_à;num_á;num_â;num_ä;num_è;num_é;num_ê;num_ë;num_ì;num_í;num_î;num_ï;num_ò;num_ó;num_ô;num_ö;num_ù;num_ú;num_û;num_ü;num_consonants;num_vowels;num_triple_vowels;num_triple_consonants;num_capital;max_length_word;mean_length_words;diacritic_count;ratio_vowels_consonants;mean_vowel_per_word;phrase
605;9;1;6;0;3;13;2;3;1;7;1;0;6;1;6;0;2;1;1;7;7;5;6;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;53;0;2;1;8;4.125;3;0.7547169811320755;0.3225806451612903;Fabien corrigea , au jugé, l’angle de descente , puis , sur la carte , vérifia la hauteur des collines : cinq cents mètres 
606;3;0;2;0;0;9;0;2;0;3;0;0;1;1;4;0;2;2;0;6;5;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;29;0;1;1;11;4.545454545454546;0;0.6896551724137931;0.3225806451612903;Pour se conserver une marge , il naviguerait vers sept cents 
607;3;0;2;0;1;5;2;0;0;5;1;0;2;2;4;0;5;0;0;2;2;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;22;2;0;1;10;4.888888888888889;0;1.0;0.4074074074074074;Il sacrifiait son altitude comme on joue une fortune 
608;2;1;0;0;0;3;2;1;0;3;0;0;4;2;3;0;4;2;1;4;2;3;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;26;0;1;1;7;4.0;0;0.6153846153846154;0.2857142857142857;Un remous fit plonger l ’avion , qui trembla plus fort 
609;3;3;1;0;1;7;1;0;0;5;0;0;2;2;5;0;1;1;0;1;5;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;26;0;1;1;11;5.111111111111111;2;0.7307692307692307;0.34545454545454546;Fabien se sentit me nacé par d ’invisibles éboulements
610;7;0;1;0;3;8;1;1;0;11;0;0;6;3;3;0;3;1;1;6;4;7;4;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;36;41;0;0;1;10;3.95;3;0.8780487804878049;0.36;Il rêva qu ’il faisait demi tour et retrouvait cent mille étoiles , mais il ne vira pas d’un degré 
611;15;3;9;0;1;14;1;3;2;11;0;0;11;1;7;0;6;3;2;7;11;8;7;1;1;0;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;75;0;1;2;12;5.038461538461538;0;0.7066666666666667;0.33544303797468356;Fabien calculait ses chances : il s’agissait d ’un orage local , probablement , puisque Trelew, la prochaine escale , signalait un ciel trois quarts couvert 
612;3;1;1;0;2;6;0;2;0;8;0;0;1;1;6;0;2;1;0;2;5;4;1;3;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;30;0;1;1;10;4.333333333333333;2;0.7333333333333333;0.3384615384615385;Il s’agissait de vivre vingt minutes à peine dans ce béton noir 
613;2;0;0;0;0;3;0;0;0;4;0;0;2;0;2;0;2;2;1;1;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;15;1;0;1;11;5.0;1;0.9333333333333333;0.3783783783783784;Et pourtant le pilote s ’inquiétait 
614;7;0;7;0;2;17;1;1;2;7;0;0;8;1;8;0;3;5;1;8;15;7;9;1;0;0;1;0;0;2;0;0;0;3;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;73;1;3;1;12;4.407407407407407;4;0.6438356164383562;0.3197278911564626;Penché à gauche contre la masse du vent , il essayait d ’interpréter les lueurs confuses qui , par les nuits les plus épaisses , circulent encore 
615;2;0;1;0;1;4;0;0;0;2;0;0;2;3;1;0;0;1;0;1;4;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;13;16;1;0;1;6;3.75;2;0.8125;0.3333333333333333;Mais ce n ’était même plus des lueurs 
616;4;1;1;0;6;14;1;2;1;4;0;0;1;2;6;0;2;2;0;2;9;3;5;0;0;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;41;0;2;1;11;4.352941176470588;3;0.7804878048780488;0.34782608695652173;À peine des changements de densité, dans l ’épaisseur des ombres , ou une fatigue des yeux 
617;5;1;1;0;4;6;1;0;1;6;0;0;3;2;5;0;7;4;0;5;4;1;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;1;0;32;34;0;0;3;6;3.227272727272727;4;0.9411764705882353;0.3368421052631579;Il déplia un papier du radio : « Où sommes nous ? » –  – Fabien eût donné cher pour le savoir 
618;2;0;0;0;1;2;0;0;0;3;1;0;1;0;2;0;1;2;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;12;0;0;2;8;2.875;1;0.75;0.28125;Il répondit : « Je ne sais pas 
619;3;1;0;0;0;3;0;1;0;0;0;0;2;0;3;0;5;0;0;3;5;1;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;18;0;0;1;10;3.7777777777777777;1;0.8333333333333334;0.3409090909090909;Nous traversons , à la boussole , un orage 
620;13;4;7;0;5;22;2;1;2;10;0;0;11;8;9;0;6;4;3;5;5;10;9;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;1;0;69;79;0;1;1;13;3.923076923076923;9;0.8734177215189873;0.35751295336787564;Il était gêné par la flamme de l’échappement , accrochée au moteur comme un bouquet de feu , si pâle que le clair de lune l’ eût éteinte, mais qui , dans ce néant , absorbait le monde visible 
621;4;0;2;0;2;11;1;0;1;1;0;0;5;4;2;0;2;1;0;4;2;5;2;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;33;0;1;1;7;3.857142857142857;2;0.6666666666666666;0.3188405797101449;Elle était tressée drue par le vent , comme la flamme d ’une torche 
622;8;1;5;0;2;14;2;3;1;5;0;0;5;1;6;0;6;4;1;6;6;6;3;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;38;52;1;1;2;9;5.352941176470588;2;0.7307692307692307;0.3486238532110092;Chaque trente secondes, pour vérifier le gyroscope et le compas, Fabien plongeait sa tête dans la carlingue 
623;11;2;2;0;3;16;3;2;1;11;0;0;13;6;7;0;6;5;1;9;18;9;11;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;86;3;7;1;15;5.214285714285714;3;0.6744186046511628;0.3333333333333333;Il n’osait plus allumer les faibles lampes rouges , qui l’éblouissaient pour longtemps , mais tous les instruments aux chiffres de radium versaient une clarté pâle d ’astres
624;8;1;4;0;4;19;3;1;1;10;0;0;14;2;3;0;4;4;1;6;7;6;10;2;0;0;0;0;0;1;0;0;0;1;0;3;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;64;1;1;1;10;4.37037037037037;4;0.859375;0.3793103448275862;Là, au milieu d ’aiguilles et de chiffres, le pilote éprouvait une sécurité trompeuse : celle de la cabine du navire sur laquelle passe le f lot
625;11;0;6;0;3;12;1;0;0;7;0;0;9;2;7;0;8;2;1;3;5;12;5;3;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;47;57;0;1;1;9;4.32;4;0.8245614035087719;0.35074626865671643;La nuit , et tout ce qu’elle portait de rocs , d’épaves , de collines , coulait aussi contre l’avion avec la même étonnante fatalité 
626;2;0;0;0;0;2;0;0;0;2;0;0;2;2;1;0;4;2;0;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;17;16;0;0;1;9;3.7;4;1.0625;0.3541666666666667;« Où sommes nous ? » lui répétait l’ opérateur 
627;7;2;1;0;1;13;1;2;1;5;0;0;3;1;3;0;1;3;0;5;1;4;4;2;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;33;2;0;1;9;4.1875;3;1.0;0.39759036144578314;Fabien émergeait de nouveau , et reprenait , appuyé à gauche , sa veille terr ible
628;3;3;2;0;4;13;2;0;0;7;0;0;5;4;5;0;4;2;0;4;9;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;46;1;3;1;13;4.529411764705882;1;0.6304347826086957;0.30851063829787234;Il ne savait plus combien de temps , combien d ’efforts le délivreraient de ses liens sombres
629;13;2;6;0;4;22;4;0;1;20;2;0;12;2;8;0;10;7;3;15;11;15;11;5;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;83;100;3;1;3;10;4.1521739130434785;7;0.83;0.350210970464135;Il doutait presque d ’en être jamais délivré, car il jouait sa vie sur ce petit papier , sale et chiffonné, qu’il avait déplié et lu mille fois , pour bien nourrir son espérance : « Trelew : ciel trois quarts couvert , vent Ouest faible
630;7;0;3;0;3;10;0;1;1;6;0;0;3;1;3;0;3;1;1;9;9;7;5;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;46;0;1;2;11;4.764705882352941;3;0.7391304347826086;0.3434343434343434;» Si Trelew était trois quarts couvert , on apercevrait ses lumières dans la déchirure des nuages 
631;10;0;2;0;2;11;2;4;0;13;2;0;9;4;7;0;12;8;1;12;7;6;8;1;0;0;0;0;0;0;0;1;0;1;0;0;0;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;69;1;0;3;10;4.03030303030303;4;0.8405797101449275;0.3473053892215569;À moins que … La pâle clarté promise plus loin l ’engageait à poursuivre | pourtant , comme il doutait , il griffonna pour le radio : « J’ignore si je pourrai passer 
632;4;1;1;0;0;4;1;0;1;4;1;0;1;1;1;0;3;0;0;4;3;2;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;19;1;0;1;8;4.222222222222222;1;1.0;0.3958333333333333;Sachez moi s ’il fait toujours beau en arrière 
633;3;1;3;0;1;6;0;1;0;5;0;0;4;3;4;0;8;2;0;5;5;2;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;33;0;1;3;10;4.538461538461538;1;0.7272727272727273;0.3287671232876712;» La réponse le consterna : « Commodoro signale : Retour ici impossible 
634;7;1;2;1;5;13;2;0;0;9;0;0;7;3;5;0;4;0;1;6;6;5;1;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;48;0;0;3;10;3.7083333333333335;2;0.75;0.3130434782608696;» –  – Il commençait à deviner l’ offensive insolit e qui , de la Cordillère des Andes , se rabattait vers la mer 
635;5;0;2;0;1;9;1;0;0;4;0;0;8;0;3;0;1;1;1;3;3;5;2;2;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;22;32;0;3;1;9;4.230769230769231;1;0.6875;0.3188405797101449;Avant qu ’il eût pu les atteindre , le cyclone raflerait les villes 
636;3;0;0;0;3;5;0;0;0;1;0;0;1;2;4;0;2;1;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;16;0;1;3;8;4.0;0;0.6875;0.3055555555555556;« Demandez le temps de San Antonio 
637;3;0;0;0;1;8;0;0;0;1;0;0;2;1;5;0;5;2;0;1;4;7;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;24;25;2;0;5;7;3.533333333333333;4;0.96;0.34782608695652173;— San Antonio a répondu : « Vent Ouest se lève et tempête à l’Ouest 
638;2;0;2;0;0;3;0;0;0;1;0;0;1;0;0;0;1;0;2;3;1;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;13;0;1;1;6;4.6;0;0.7692307692307693;0.35714285714285715;Ciel quatre quarts couv ert
639;6;0;1;0;2;5;0;0;0;2;0;0;1;1;5;0;2;1;0;2;6;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;23;0;0;2;9;4.2;2;0.782608695652174;0.33962264150943394;» San Antonio entend très mal à cause des parasites 
640;3;2;3;0;3;11;0;2;1;3;1;0;2;1;5;0;3;0;0;5;4;5;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;26;35;0;0;1;9;4.6923076923076925;5;0.7428571428571429;0.3466666666666667;Je crois être obligé de remonter bientôt l ’antenne à cause des décharges 
641;2;0;0;0;1;6;2;0;0;3;1;0;2;2;1;0;7;2;1;3;5;4;4;2;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;30;0;0;3;9;3.857142857142857;0;0.7333333333333333;0.3188405797101449;Ferezvous demi tour ? Quels sont vos projets ? — Foutez moi la paix 
642;5;2;1;0;3;5;0;0;1;1;0;0;2;2;2;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;17;0;1;3;8;4.666666666666667;0;0.6470588235294118;0.3235294117647059;Demandez le temps de Bahia Blanca
643;12;4;2;0;1;4;0;2;2;5;0;0;3;1;8;0;6;2;0;4;4;5;4;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;43;1;1;6;9;4.444444444444445;2;0.7674418604651163;0.336734693877551;» « Bahia Blanca a répondu : « Prévoyons avant vingt minutes violent orage Ouest sur Bahia Blanca
644;1;0;0;0;3;7;0;0;0;0;0;0;2;2;1;0;0;1;0;1;1;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;15;0;1;2;8;3.5714285714285716;0;0.5333333333333333;0.24242424242424243;» — Demandez le temps de Trelew 
645;5;0;1;0;3;12;1;1;0;1;0;0;3;1;4;0;4;2;0;6;4;6;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;33;2;0;3;7;4.266666666666667;2;0.8484848484848485;0.35;— Trelew a répondu : « Ouragan trente mètres seconde Ouest et rafales de pluie 
646;1;2;3;0;2;15;0;0;1;5;0;1;6;7;5;0;9;4;1;4;13;5;7;2;0;0;1;1;0;1;0;0;0;0;0;1;0;1;0;0;0;1;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;44;60;0;0;4;11;4.153846153846154;7;0.7333333333333333;0.32592592592592595;» — Communiquez à Buenos Aires : « Sommes bouchés de tous les côtés , tempête se développe sur mille kilomètres , ne voyons plus rien 
647;13;3;5;0;3;26;1;1;1;15;0;0;9;2;16;0;7;4;4;9;17;12;14;4;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;94;1;1;2;13;4.538461538461538;1;0.8085106382978723;0.35023041474654376;Que devons nous faire ? » Pour le pilote , cette nuit était sans rivage puisqu ’elle ne conduisait ni vers un port (ils semblaient tous inaccessibles ), ni vers l ’aube : l’essence manquerait dans une heure quarante 
648;5;1;2;0;3;10;0;2;0;4;0;0;4;0;3;0;4;2;1;4;5;6;6;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;32;35;0;0;1;9;3.888888888888889;3;0.9142857142857143;0.3595505617977528;Puisque l ’on serait obligé , tôt ou tard , de couler en aveugle , dans cette épaisseur 
649;10;3;3;0;3;15;1;3;1;6;1;0;6;2;6;0;6;4;0;6;6;6;7;1;0;0;0;0;0;1;0;1;0;0;0;0;0;2;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;51;54;1;0;2;7;3.689655172413793;7;0.9444444444444444;0.3722627737226277;S’il avait pu gagner le jour … Fabien pensait à l’ aube comme à une plage de sable doré où l’on se serait échoué après cett e nuit dure 
650;5;0;1;0;1;6;0;1;0;4;0;0;3;1;4;0;2;1;0;2;5;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;22;0;0;1;7;3.75;2;0.9090909090909091;0.3389830508474576;Sous l ’avion me–  – nacé serait né le rivage des plaines 
651;5;0;1;0;1;14;1;0;0;4;0;0;5;2;3;0;4;2;1;8;9;7;4;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;43;1;0;1;10;5.214285714285714;1;0.7441860465116279;0.36363636363636365;La terre tranquille aurait porté ses fermes endormies et ses troupeaux et ses collines 
652;4;1;0;0;2;12;2;0;0;5;0;0;3;1;6;0;4;1;1;3;8;4;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;35;2;1;1;12;6.0;1;0.8571428571428571;0.38461538461538464;Toutes les épaves qui roulaient dans l’ ombre seraient devenues inoffensives 
653;5;0;2;0;0;6;0;1;0;7;1;0;5;2;3;0;3;2;1;4;3;4;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;30;0;0;2;7;3.5294117647058822;2;0.8666666666666667;0.3333333333333333;S’il pouvait , comme il na gerait vers le jour ! Il pensa qu ’il était cerné 
654;4;1;1;0;2;5;0;0;0;3;0;0;1;1;2;0;3;1;0;3;5;5;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;23;0;0;1;10;4.090909090909091;2;0.9130434782608695;0.3684210526315789;Tout se résoudrait , bien ou mal , dans cette épaisseur 
655;4;0;4;0;1;9;1;0;0;3;1;0;4;1;6;0;4;0;3;4;2;3;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;31;0;1;1;13;4.461538461538462;0;0.8064516129032258;0.352112676056338;Il a cru quelquefois , quand montait le jour , entrer en convalescence
656;7;1;0;0;2;17;2;0;0;10;0;0;9;2;8;0;8;2;2;7;6;8;8;3;0;3;2;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;52;59;1;1;2;11;3.6451612903225805;2;0.8813559322033898;0.3586206896551724;Mais à quoi bon fixer les yeux sur l ’Est, où vivait le soleil : il y avait entre eux une telle profondeur de nuit qu ’on ne la remonterait pas 
657;2;1;3;0;1;4;0;0;1;6;0;0;1;1;3;0;1;0;0;4;1;0;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;16;18;1;1;6;8;3.3636363636363638;1;0.8888888888888888;0.32;–  – XIII — Le courrier d ’Asunci ón marche bien 
658;1;0;0;0;1;4;0;0;1;0;0;0;1;0;2;0;2;0;0;3;4;0;4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;14;0;0;1;7;4.333333333333333;0;0.7857142857142857;0.3333333333333333;Nous l ’aurons vers deux heures 
659;7;0;3;0;4;6;2;1;0;6;0;0;1;1;7;0;7;5;1;10;2;7;6;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;35;46;0;1;2;10;5.4;3;0.7608695652173914;0.36082474226804123;Nous prévoyons par contre un retard important du courrier de Patagonie qui paraît en difficulté 
660;0;1;0;0;0;3;0;0;0;4;0;0;0;1;2;0;1;0;0;3;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;9;1;0;3;8;4.2;1;1.1111111111111112;0.37037037037037035;— Bien , Monsieur Rivière 
661;7;1;3;0;8;14;1;0;0;9;0;0;7;1;11;0;10;4;1;8;13;5;8;3;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;52;69;0;2;3;12;4.379310344827586;4;0.7536231884057971;0.33121019108280253;— Il est possible que nous ne l ’attendions pas pour faire décoller l’ avion d ’Europe : dès l ’arrivée d ’Asunci ón, vous nous demanderez des instructions 
662;5;0;2;0;3;10;0;1;0;6;0;0;4;3;5;0;3;1;0;6;6;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;38;0;0;1;11;5.909090909090909;3;0.7105263157894737;0.35526315789473684;Rivière relisait maintenant les télégrammes de protection des escales n ord
663;2;0;2;0;2;13;0;0;0;5;0;0;6;0;7;0;4;3;0;7;1;3;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;33;1;0;3;9;3.789473684210526;0;1.0303030303030303;0.3695652173913043;Ils ouvraient au courrier d ’Europe une route de lune : « Ciel pur, pleine lune , vent nul 
664;6;2;3;0;8;23;1;3;1;6;0;0;9;4;11;0;8;2;0;13;11;6;7;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;55;78;2;0;2;11;4.151515151515151;5;0.7051282051282052;0.3235294117647059;» Les montagnes du Brésil , bien découpées sur le rayonnement du ciel , plongeaient droit , dans les remous d ’argent de la mer , leur chevelure serrée de forêts noire s
665;4;1;2;0;1;13;1;0;0;1;0;0;10;1;6;0;4;1;1;5;12;3;4;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;27;48;0;0;1;14;4.75;1;0.5625;0.2903225806451613;Ces forêts sur lesquelles pleuvent , inlassablement , sans les colorer , les rayons de lune 
666;2;0;1;0;1;9;0;0;0;2;0;0;2;3;2;0;2;1;0;2;7;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;18;22;0;0;1;6;3.4166666666666665;2;0.8181818181818182;0.3333333333333333;Et noires aussi comme des épaves , en mer , les îles 
667;3;1;1;0;1;11;1;0;0;4;0;0;4;1;5;0;3;1;0;3;2;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;27;0;0;1;11;4.0;2;1.1111111111111112;0.4;Et cette lune , sur toute la route , inépuisable : une fontaine de lumière
668;8;1;2;0;7;13;0;1;0;11;0;0;5;2;8;0;8;4;2;11;4;10;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;58;0;1;3;10;4.875;3;0.9310344827586207;0.38028169014084506;Si Rivière ordonnait le départ , l’équipage du courrier d’Europe entrerait dans un monde stable qui , pour toute la nuit , luisait doucement 
669;3;2;0;1;4;11;0;0;0;5;0;0;3;5;5;0;3;0;1;4;5;2;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;28;33;0;1;1;10;4.133333333333334;3;0.8484848484848485;0.36363636363636365;Un monde où rien ne menaçait l ’équilibre des masses d ’ombres et de lumière
670;5;0;4;0;1;19;2;1;2;8;0;0;5;2;8;0;1;3;3;7;13;7;7;2;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;44;63;0;2;1;11;4.36;4;0.6984126984126984;0.32592592592592595;Où ne s ’infiltrait même pas la caresse de ces vents purs , qui, s’ils fraîchiss ent, peuvent gâter en quelques heures un ciel entier 
671;6;0;6;0;4;14;2;0;2;7;0;0;0;5;7;0;4;3;0;7;5;6;2;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;50;0;1;2;11;4.35;2;0.7;0.32407407407407407;Mais Rivière hésitait , en face de ce rayonnement , comme un prospecteur en face de champs d ’or interdits 
672;2;0;0;0;6;11;1;0;0;4;0;0;4;1;8;0;3;0;0;4;8;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;40;1;1;3;10;4.0;5;0.725;0.31868131868131866;Les événements , dans le Sud , donnaient tort à Rivière , seul défenseur des vols de nuit 
673;26;1;1;0;10;34;5;1;0;27;0;0;8;8;15;0;11;7;1;27;22;18;11;6;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;2;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;117;134;1;2;4;11;4.229508196721311;8;0.8731343283582089;0.3644859813084112;Ses adver saires tireraient d ’un désastre en Patagonie une position morale si forte , que peut être la foi de Rivière resterait désormais impuissante | car la foi de Rivière n ’était pas –  – ébranlée : une fissure dans son œuvre avait permis le drame , mais le drame montrait la fissure , il ne prouvait rien d ’autre 
674;4;1;1;1;2;9;0;0;0;3;0;0;2;0;4;0;6;2;0;5;10;6;2;2;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;27;37;1;0;3;12;4.1875;3;0.7297297297297297;0.3253012048192771;« Peut être des postes d ’observation sont ils nécessaires à l’Ouest … On verra ça
